Date,Open,High,Low,Close,Adj Close,Volume
09 Apr 2025,212.50,237.48,211.00,234.34,228.84,24022400
08 Apr 2025,223.52,227.84,213.25,216.87,211.78,19485700
07 Apr 2025,205.77,222.05,202.16,214.44,209.41,22914400
04 Apr 2025,215.31,217.70,208.93,210.28,205.34,27170700
03 Apr 2025,234.27,235.14,227.30,228.69,221.95,17188500
02 Apr 2025,241.60,247.25,241.46,245.82,238.58,7758800
01 Apr 2025,242.62,245.69,240.88,243.66,236.48,8054700
31 Mar 2025,239.41,245.86,237.36,245.30,238.07,13603000
28 Mar 2025,246.94,249.51,241.11,242.85,235.70,11978400
27 Mar 2025,249.53,250.64,247.18,248.12,240.81,8022500
26 Mar 2025,252.60,254.67,249.78,251.03,243.64,12779300
25 Mar 2025,249.31,251.82,247.62,251.13,243.73,9287700
24 Mar 2025,245.48,248.69,244.41,248.06,240.75,9422700
21 Mar 2025,237.81,242.30,236.50,241.63,234.51,19326900
20 Mar 2025,236.56,241.76,236.20,239.01,231.97,8328500
19 Mar 2025,235.74,242.33,234.89,239.11,232.07,10120600
18 Mar 2025,234.32,236.17,233.52,234.97,228.05,10344900
17 Mar 2025,231.18,235.67,230.46,233.93,227.04,9586000
14 Mar 2025,228.12,233.14,227.58,232.44,225.59,11962100
13 Mar 2025,229.30,229.50,224.23,225.19,218.56,16467900
12 Mar 2025,234.00,234.32,227.26,227.90,221.19,16054000
11 Mar 2025,231.75,233.32,226.69,229.14,222.39,18143000
10 Mar 2025,236.21,237.51,228.70,232.22,225.38,18887200
07 Mar 2025,245.23,246.72,239.42,242.28,235.14,20498700
06 Mar 2025,248.11,249.36,243.85,246.54,239.28,9983200
05 Mar 2025,251.25,253.05,247.83,251.53,244.12,7861400
04 Mar 2025,255.28,257.23,245.95,250.25,242.88,13465600
03 Mar 2025,264.00,266.32,257.82,260.62,252.94,9058300
28 Feb 2025,260.73,264.81,257.89,264.65,256.85,10467100
27 Feb 2025,260.18,263.64,257.86,259.05,251.42,8204400
26 Feb 2025,257.16,260.91,256.93,258.79,251.17,5943600
25 Feb 2025,262.23,263.00,253.35,257.40,249.82,9608400
24 Feb 2025,265.49,267.00,258.61,261.34,253.64,10372800
21 Feb 2025,268.32,269.20,262.84,264.24,256.46,12835600
20 Feb 2025,278.68,278.74,265.74,266.80,258.94,13846700
19 Feb 2025,278.38,280.25,277.22,279.25,271.02,7007200
18 Feb 2025,276.76,279.97,276.02,279.95,271.70,7919800
14 Feb 2025,277.37,279.23,276.45,276.59,268.44,5688600
13 Feb 2025,275.50,276.97,273.81,276.32,268.18,8398700
12 Feb 2025,274.08,276.45,273.25,275.45,267.34,6683900
11 Feb 2025,270.26,276.22,269.66,274.99,266.89,7196400
10 Feb 2025,276.15,276.18,269.59,271.04,263.06,8627400
